text,label
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The early bird catches the worm.,1
She like red color.,0
"With baited breath, he waited for her response.",1
Me very likes eating pizza.,0
The apple doesn’t fall far from the tree.,1
I can plays football very well.,0
The grass is always greener on the other side of the fence.,1
I have two brother.,0
Time waits for no man.,1
She can sings good song.,0
I'm all ears.,1
He not likes to go there.,0
Do not count your chickens before they are hatched.,1
She very beautiful and smart.,0
Blood is thicker than water.,1
He don't like apple.,0
Patience is a virtue.,1
Tomorrow I will goes to school.,0
All roads lead to Rome.,1
My father is a engineer.,0
The quick brown fox jumps over the lazy dog.,1
Why you no come yesterday at my house?,0
She sells seashells by the seashore.,1
He do have not any banana yesterday.,0
"It was the best of times, it was the worst of times.",1
Cats likes fishes much.,0
"We are all in the gutter, but some of us are looking at the stars.",1
You can explains me this task?,0
